"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-10-01,"Ashland SC Vandals B06",4,"RVSC Timbers Grey B06",0,"SOCL Pacific Crest U12","home","away","Unk"
2016-10-01,"Ashland SC Avalanche B06",7,"RVSC Timbers Black B05",0,"SOCL Pacific Crest U12","home","away","Unk"
2016-10-01,"GPYSC White B05",2,"BUSC Spartans B05",0,"SOCL Pacific Crest U12","home","away","Unk"
2016-10-01,"RVSC Timbers Black B06",7,"Table Rock SC Young Guns B06",0,"SOCL Pacific Crest U12","home","away","Unk"
2016-10-01,"RVSC Timbers Red B06",5,"GPYSC Blue B06",0,"SOCL Pacific Crest U12","home","away","Unk"
2016-10-01,"STU Evolution Yellow B05",5,"UPSC Crusaders B05",4,"SSUL B05 Division 2","home","away","Unk"
2016-10-01,"Harbor Shock B05",0,"Southlake Select Red B05",2,"SSUL B05 Division 2","home","away","Unk"
2016-10-01,"STU Evolution Black B05",10,"WS Tigers B05",2,"SSUL B05 Division 2","home","away","Unk"
2016-10-01,"Rockets B05",1,"Nortac Hounds B05",2,"SSUL B05 Division 2","home","away","Unk"
2016-10-01,"Norpoint Renegades B05",10,"FWFC Select B05",0,"SSUL B05 Division 2","home","away","Unk"
2016-10-01,"Kent United Green B05",5,"Blackhills FC White B05",0,"SSUL B05 Division 2","home","away","Unk"
2016-10-02,"NSC Synergy White B05",5,"Seattle United W White B05",2,"NPSL Division 2 (05) U12","home","away","Unk"
2016-10-02,"Sting SC Timbers Red B05",8,"Breakers Red B05",2,"PSPL-Inland Copa 1 East U12","home","away","Unk"
2016-10-02,"Hawks SC B05",4,"Washington East SC B B05",0,"PSPL-Inland Copa 2 U12","home","away","Unk"
2016-10-02,"Tynecastle FC B05",2,"Breakers Black B05",2,"PSPL WSPL 1 U12","home","away","Unk"
2016-10-02,"ISC Gunners A B05",3,"Spokane Pumas B05",1,"PSPL WSPL 1 U12","home","away","Unk"
2016-10-02,"Wenatchee FC Black B05",5,"Washington East SC A B05",3,"PSPL WSPL 1 U12","home","away","Unk"
2016-10-02,"Eclipse FC Eclipse B05",6,"Emerald City FC Green B05",3,"PSPL WSPL 2 U12","home","away","Unk"
2016-10-02,"Kent City White B05",3,"ISC Gunners B B05",1,"PSPL Classic 1 U12","home","away","Unk"
2016-10-02,"Eclipse FC Tuzitos B05",2,"NPSA Titans Navy Mercer Island B05",5,"PSPL Classic 2 Red U12","home","away","Unk"
2016-10-02,"Pumas UNAM B05",3,"Highline Premier Heat Red B05",1,"PSPL Classic 2 Red U12","home","away","Unk"
