"team .colname","total .colname","attack .colname","defense .colname","n .colname","region .colname","city .colname","fall.league .colname","spr.league .colname","other .colname"
"Bellevue United Harkenrider G03",629,0.7,0.44,16,"WA","Bellevue","NPSL Div 3 (03) U14","","Founders Cup G03 Div A"
"Spokane Foxes Collins G03",622,0.76,0.38,17,"WA","Spokane","PSPL-Inland Copa 2 U14","Spr PSPL-Inland Copa 2 U14",""
"Mukilteo Rush G03",621,0.52,0.56,26,"WA","Mukilteo","NPSL Div 3 (03) U14","","Founders Cup G03 Div A"
"CBYSA Addink G03",615,0.59,0.47,15,"WA","","PSPL-Inland Copa 2 U14","Spr PSPL-Inland Copa 3 U14",""
"Walla Walla United SC G03",594,0.67,0.36,15,"WA","Walla Walla","PSPL-Inland Copa 2 U14","Spr PSPL-Inland Copa 3 U14",""
"Westside Timbers Mundial TS G03",539,0.3,0.54,23,"OR","Beaverton","PTT G03 Div 2 White","",""
"Seattle Celtic Orange G03",536,0.33,0.48,10,"WA","Seattle","PSPL Copa U14","",""
"Norpoint FC Shooting Stars G03",507,0.19,0.7,12,"WA","Tacoma","NPSL Div 3 (03) U14","",""
"Breakers Red Troudt G03",477,0.38,0.28,17,"WA","Spokane","PSPL-Inland Copa 2 U14","Spr PSPL-Inland Copa 3 U14",""
"NPSA Titans Navy G03",468,0.16,0.64,13,"WA","Bellevue","PSPL Classic 2 Blue U14","",""
"KVJSA Ellensburg FC G03",419,0.24,0.29,10,"WA","Ellensburg","PSPL-Inland Copa 2 U14","",""
