name,alt.name,venue
Crossfire Premier A B03,Crossfire Premier B03 A,RCL B03 Div 1
Crossfire Premier A B03,"CROSSFIRE PREMIER B03, BERNIE JAMES (WA)",Surf Cup Super Black U14
Crossfire Premier A B03,Crossfire Premier B03 A,Win RCL B03 Div 1
Crossfire Premier A B03,Crossfire Premier B03 A,WYS Championship B03
Crossfire Premier B B03,CROSSFIRE PREMIER B03 B (WA),Nike Crossfire Challenge Gold Group U14
Crossfire Premier B B03,Crossfire Premier B03 B,Rainier Challenge Copa U14
Crossfire Premier B B03,Crossfire Premier B03 B,RCL B03 Div 3
Crossfire Premier B B03,CROSSFIRE PREMIER B03 B (WA),REDAPT Cup Gold U14
Crossfire Premier B B03,Crossfire Premier B03 B,Win RCL B03 Div 2
Crossfire Premier B B03,Crossfire Premier B03 B,WYS Presidents Cup B03 Division 1
Crossfire Premier C B03,CROSSFIRE PREMIER CROSSFIRE 03 MERCADO (WA),Nike Crossfire Challenge Silver Group U14
Crossfire Premier C B03,Crossfire Premier B03 C,RCL B03 Div 4
Crossfire Premier C B03,CROSSFIRE PREMIER B03 MERCADO (WA),REDAPT Cup Gold U14
Crossfire Premier C B03,CROSSFIRE PREMIERCROSSFIRE 03 MERCADO,Snohomish United Invit Group A
Crossfire Premier C B03,CROSSFIRE PREMIER CROSSFIRE 03 MERCADO (WA),WA Rush Cup B03 Silver U14
Crossfire Premier C B03,Crossfire Premier 03 Mercado,PacNW Winter Classic Premier II U14
Crossfire Premier C B03,Crossfire Premier B03 C,Win RCL B03 Div 4
Crossfire Premier C B03,Crossfire Premier B03 C,WYS Presidents Cup B03 Division 2
Crossfire Premier D B03,Crossfire Premier B03 D,RCL B03 Div 5
Crossfire Premier D B03,CROSSFIRE PREMIER B03 D (WA),REDAPT Cup Silver U14
Crossfire Premier D B03,CROSSFIRE PREMIERCROSSFIRE PREMIER B03D,Snohomish United Invit Group A
Crossfire Premier D B03,Crossfire B03 D,PacNW Winter Classic Premier II U14
Crossfire Premier D B03,Crossfire Premier B03 D,Win RCL B03 Div 5
Crossfire Premier D B03,Crossfire Premier B03 D,WYS Presidents Cup B03 Division 2
Crossfire Select Allen B03,Crossfire Select B03 Allen,Cranberry Cup U14
Crossfire Select Allen B03,Crossfire Select B03 Allen,Crossfire Select U14 Gold
Crossfire Select Allen B03,Crossfire Select B03 Allen,NPSL Division 1 (03) U14
Crossfire Select Allen B03,Crossfire Select - B03-Allen,Xtreme Cup BU14 Gold
Crossfire Select Allen B03,CFS B03 - Gold - Allen,Founders Cup B03 Div A
Crossfire Select Brown B03,Crossfire Select B03 Brown,Crossfire Select U14 Silver
Crossfire Select Brown B03,Crossfire Select B03 Brown,NPSL Division 2 (03) U14
Crossfire Select Brown B03,CFS B03 - Silver - Brown,Founders Cup B03 Div A
Crossfire Select Zlatko B03,Crossfire Select B03 Zlatko,Crossfire Select U14 Gold
Crossfire Select Zlatko B03,Crossfire Select B03 Zlatko,Labor Day Cup BU14 Silver
Crossfire Select Zlatko B03,Crossfire Select B03 Zlatko,NPSL Division 1 (03) U14
Crossfire Select Zlatko B03,CFS B03 - Gold - Zlatko,Founders Cup B03 Div A
Crossfire Yakima A B03,CROSSFIRE YAKIMA U13 BOYS (WA),Nike Crossfire Challenge Super Group U14
Crossfire Yakima A B03,Crossfire Yakima - B03 A,RCL B03 Div 4
Crossfire Yakima A B03,Crossfire Yakima Borges 03,Xtreme Cup BU14 Gold
Crossfire Yakima A B03,Crossfire Yakima - B03 A,Win RCL B03 Div 3
Crossfire Yakima A B03,Crossfire Yakima - B03 A,WYS Presidents Cup B03 Division 2
Crossfire Yakima A B04,CROSSFIRECROSSFIRE YAKIMA B 04 SANCHEZ,Central WA Super Cup Boys U14 Gold
Crossfire Yakima B B03,Crossfire Yakima B03 B,KITG BU14 Green
Crossfire Yakima B B03,Crossfire Yakima - B03 B,RCL B03 Div 4
Crossfire Yakima B B03,Crossfire Yakima - B03 B,RCL B03 Div 5
Crossfire Yakima B B03,Crossfire Yakima - B03 B,Win RCL B03 Div 4
CSC Storm Navy B03,CSC 03B,Beaverton Cup BU14 Silver
CSC Storm Navy B03,CORVALLIS CSC 03B (OR),Bend Premier Cup Lucas Melano (Silver) Division U14
CSC Storm Navy B03,CSC 03B,Capital Cup BU14 Silver
CSC Storm Navy B03,Corvallis SC 03B,OYS Presidents Cup B03
CSC Storm Navy B03,Corvallis SC 03B,PTT B03 Division 1 Green
CSC Storm Navy B03,Corvallis SC 03B,Spr OYS B03 Division 1 Green
CUSC Red B03,CUSC 03B Red Iranshad,Beaverton Cup BU14 Silver
CUSC Red B03,CLACKAMAS UNITED CUSC 03B RED (OR),Bend Premier Cup Lucas Melano (Silver) Division U14
CUSC Red B03,CUSC 03B Red Iranshad,Clash At the Border Div 2 Gold/Silver/Bronze U14
CUSC Red B03,CUSC 03B Red Iranshad,PTT B03 Division 2 Green
CUSC Red B03,CUSC 03B Red Iranshad,OYS Founders Cup B03
CUSC Red B03,CUSC 03B Red Iranshad,Spr OYS B03 Division 2 Green
Davis Alliance Racing B03,DAVIS ALLIANCE RACING,FWRL CAN At Large U14
Davis Legacy Red B03,DAVIS LEGACY 03 RED,NorCal NPL 03 NPL 1 East
De Anza Force SC USSDA B02,DEANZA FORCE ACADEMY U14 ACADEMY (CAN),Surf Cup USSDA Black U14
Del Mar Sharks B03,DEL MAR SHARKS BARTON (CAS),Surf Cup Super Black U14
Del Mar Sharks B03,DEL MAR SHARKSDMCV SHARKS BARTON,NHB Cup Flight 1
Delta Coastal Selects B03,DELTA COASTAL SELECTS (CANADA),SX Cup Boys U14 Metro - Tier 2 U14
Diablo FC Academy B03,DIABLO FC 03 ACADEMY (CAN),Surf Cup Black U14
Diablo FC NPL B03,DIABLO FC 03B NPL,NorCal NPL 03 NPL 1 West
Dragons FC B03,Dragons FC B03,Spr PSPL SuperLeague 1 U14
Eagleclaw FA Golden Eagles B03,Eagleclaw Football Academy M03 Golden Eagles,PSPL Classic 2 Blue U14
Eastside FC Blue B03,Eastside FC B03 Blue,Eastside FC Cup BU14
Eastside FC Blue B03,Eastside FC B03 Blue,Rainier Challenge Copa U14
Eastside FC Blue B03,Eastside FC B03 Blue C,RCL B03 Div 4
Eastside FC Blue B03,Eastside FC B03 Blue,Seattle United Cup BU14 Gold
Eastside FC Blue B03,Eastside FC B03 Blue C,RCL B03 7v2
Eastside FC Blue B03,Eastside FC B03 Blue C,Win RCL B03 Div 4
Eastside FC Blue B03,Eastside FC B03 Blue C,WYS Presidents Cup B03 Division 2
Eastside FC Grey B03,Eastside FC B'03 Grey,Eastside FC Cup BU14
Eastside FC Grey B03,Eastside FC B03 Grey D,RCL B03 Div 5
Eastside FC Grey B03,Eastside FC B03 Grey,Seattle United Cup BU14 Gold
Eastside FC Grey B03,Eastside FC B03 Grey D,Win RCL B03 Div 5
Eastside FC Grey B03,Eastside FC B03 Grey D,WYS Presidents Cup B03 Division 2
Eastside FC Red B03,Eastside FC B03 Red A,FWRL B03
Eastside FC Red B03,EASTSIDE FC 03 RED (WA),Nike Crossfire Challenge Super Group U14
Eastside FC Red B03,Eastside FC B03 Red A,RCL B03 Div 1
Eastside FC Red B03,EASTSIDE FC 03 RED (WA),Surf Cup Super Black U14
Eastside FC Red B03,Eastside FC 03 Red,US Club Regionals 2003
Eastside FC Red B03,Eastside FC B03 Red A,Win RCL B03 Div 1
Eastside FC Red B03,Eastside FC B03 Red A,WYS Championship B03
Eastside FC White B03,Eastside FC B03 White,Eastside FC Cup BU14
Eastside FC White B03,Eastside FC B03 White,Labor Day Cup BU14 Gold
Eastside FC White B03,EASTSIDE FC B03 WHITE (WA),Nike Crossfire Challenge Silver Group U14
Eastside FC White B03,EFC B03 White,Rainier Challenge Copa U14
Eastside FC White B03,Eastside FC B03 White B,RCL B03 Div 2
Eastside FC White B03,EFC B03 White,PacNW Winter Classic Premier II U14
Eastside FC White B03,Eastside FC B03 White B,Win RCL B03 Div 2
Eastside FC White B03,Eastside FC B03 White B,WYS Presidents Cup B03 Division 1
Eastside Timbers Black B03,ET Black [B03],Beaverton Cup BU14 Silver
Eastside Timbers Black B03,Eastside Timbers 03B Black,PTT B03 Premier White
Eastside Timbers Black B03,Eastside Timbers 03B Black,Spr OYS B03 Premier White
Eastside Timbers Black B03,Eastside Timbers 03B Black,OYS State Cup B03
Eastside Timbers Red B03,ET 03B Red,Beaverton Cup BU14 Gold
Eastside Timbers Red B03,EastSide Timbers 03B Red,FWRL B03
Eastside Timbers Red B03,EastSide Timbers 03B Red FWRL,FWRL B03
Eastside Timbers Red B03,EASTSIDE TIMBERS U14 RED 03 (OR),Oswego Nike Cup Gold U14
Eastside Timbers Red B03,EastSide Timbers 03B Red,PTT B03 Premier Green
Eastside Timbers Red B03,EastSide Timbers 03B Red FWRL,PTT B03 Premier Green
Eastside Timbers Red B03,EastSide Timbers 03B Red FWRL,Spr OYS B03 Premier Green
Eastside Timbers Red B03,EastSide Timbers 03B Red FWRL,OYS State Cup B03
Eastside Timbers White B03,ET 03B White,Beaverton Cup BU14 Silver
Eastside Timbers White B03,Eastside Timbers 03B White,Chinook Cup Silver U14
Eastside Timbers White B03,Eastside Timbers 03B White,OYS Presidents Cup B03
Eastside Timbers White B03,Eastside Timbers 03B White,PTT B03 Division 2 Green
Eastside Timbers White B03,Eastside Timbers 03B White,Spr OYS B03 Division 1 White
Eclipse Fairbanks B03,ECLIPSE FAIRBANKS ALASKA ECLIPSE 04 BOYS (AK),Oswego Nike Cup Silver U14
El Camino Real United B03,EL CAMINO REAL UNITED 03,FWRL CAN CRL U14
Emerald City FC Blue B03,Emerald City FC M03 Blue,Spr PSPL Copa U14
Emerald City FC Green B03,Emerald City FC M03 Green,Labor Day Cup BU14 Gold
Emerald City FC Green B03,Emerald City FC M03 Green,PSPL WSPL 2 U14
Emerald City FC Green B03,ECFC M03 Green,US Club Regionals 2003
Emerald City FC Green B03,Emerald City FC M03 Green,Spr PSPL SuperLeague 2 U14
Emerald City FC Green B03,EMERALD CITY FC ECFC M03 GREEN (WA),WA Cup Boys U14 Silver U14
Emerald City FC White B03,Emerald City FC M03 White,PSPL Classic 2 Red U14
Emerald City FC White B03,Emerald City M03 White,Xtreme Cup BU14 Silver
Emerald City FC White B03,Emerald City FC M03 White,Spr PSPL Classic U14
Emerald City FC White B03,EMERALD CITY FC ECFC M03 WHITE (WA),WA Cup Boys U14 Bronze U14
ETFC Ajax Black B03,ETFC 03B Ajax Black,Beaverton Cup BU14 Gold
ETFC Ajax Black B03,ETFC 03B Ajax Black,PTT B03 Premier White
ETFC Ajax Black B03,ETFC 03B Ajax Black,Spr OYS B03 Premier White
ETFC Ajax Black B03,ETFC 03B Ajax Black,OYS State Cup B03
ETFC Ajax Red B03,ETFC 03B Ajax Red,Mt Hood Challenge U14 Bronze
ETFC Ajax Red B03,ETFC 03B Ajax Red,OYS Presidents Cup B03
ETFC Ajax Red B03,ETFC 03B Ajax Red,PTT B03 Division 2 Green
ETFC Ajax Red B03,ETFC 03B Ajax Red,Spr OYS B03 Division 2 White
FC Academicos B03,FC Academicos B2003,Mt Hood Challenge U14 Silver
