"team .colname","total .colname","attack .colname","defense .colname","n .colname","region .colname","city .colname","fall.league .colname","spr.league .colname","other .colname"
"NSC Voltage Black B04",510,0.48,0.28,16,"WA","Woodinvile","NPSL Div 3 (04) U13","",""
"Breakers Red B04",507,0.64,0.2,23,"WA","Spokane","PSPL-Inland Copa 1 East U13","Spr PSPL-Inland Copa 1 U13",""
"IEYSA Valor Maroon B04",486,0.43,0.26,22,"WA","Cheney","PSPL-Inland Copa 1 East U13","Spr PSPL-Inland Copa 2 U13",""
"Southlake Select Red Thunder B04",465,0.35,0.28,18,"WA","Newcastle","SSUL B04 Div 2","","Founders Cup B04 Div A"
"Wenatchee Valley United Rosa B04",458,0.52,0.18,18,"WA","Quincy","PSPL-Inland Copa 1 West U13","Spr PSPL-Inland Copa 1 U13",""
"IEYSA Storm B04",451,0.53,0.17,21,"WA","Cheney","PSPL-Inland Copa 1 East U13","Spr PSPL-Inland Copa 2 U13",""
"BIFC White B04",444,0.41,0.21,26,"WA","Bainbridge Island","NPSL Div 3 (04) U13","Spr NPSL (04) Div 3 U13",""
"IFC Red B04",432,0.36,0.22,21,"WA","Issaquah","NPSL Div 3 (04) U13","","Founders Cup B04 Div A"
"Moscow United B04",415,0.38,0.18,10,"ID","Moscow","IPL East U13","Spr IPL East U13",""
"PCU Black 3 B04",413,0.39,0.18,20,"OR","Portland","PTT B04 Div 2 White","Spr OYS B04 Div 2 White",""
"LYS Red Knights B04",401,0.23,0.27,20,"OR","","PTT B04 Div 2 White","Spr OYS B04 Div 2 White",""
"Cascade FC White B04",352,0.24,0.18,27,"WA","North Bend","PSPL Copa U13","Spr PSPL Copa U13",""
"Impact FC White B04",341,0.21,0.2,25,"WA","Renton","PSPL Copa U13","Spr PSPL Copa U13","WA Cup U13 Bronze U13"
"3 Rivers Grey B04",328,0.22,0.18,18,"WA","Pasco","PSPL-Inland Copa 1 West U13","Spr PSPL-Inland Copa 2 U13",""
"HSC Olimpo B04",314,0.16,0.22,36,"OR","Hillsboro","PTT B04 Div 2 White","Spr OYS B04 Div 2 White","OYS Founders Cup B04"
