"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-11-12,"ETFC Akers Black G04",1,"FC Portland Navy G04",1,"PTT G04 Premier","home","away","Unk"
2016-11-12,"Westside Timbers Copa TS G04",5,"Bend FC Timbers Red G04",0,"PTT G04 Premier","home","away","Unk"
2016-11-12,"CYSA Timber Barons Green G04",0,"BSC Portland Black G04",0,"PTT G04 Division 1 Red","home","away","Unk"
2016-11-12,"FC Salmon Creek Nemesis White G04",5,"Rogue Valley Timbers Red G04",1,"PTT G04 Division 1 Red","home","away","Unk"
2016-11-12,"Crossfire Premier A G04",0,"PacNW Maroon G04",2,"RCL G04 Div 1","home","away","Unk"
2016-11-12,"Seattle United Tango G04",0,"Seattle United Copa G04",2,"RCL G04 Div 1","home","away","Unk"
2016-11-12,"GS Surf A G04",2,"WPFC Black G04",3,"RCL G04 Div 1","home","away","Unk"
2016-11-12,"Crossfire Premier B G04",0,"Eastside FC Red G04",3,"RCL G04 Div 1","home","away","Unk"
2016-11-12,"Three Rivers SC Black G04",2,"Harbor Premier Green G04",2,"RCL G04 Div 2","home","away","Unk"
2016-11-12,"Spokane Sounders A G04",1,"Whatcom FC Rangers Gold G04",0,"RCL G04 Div 2","home","away","Unk"
2016-11-12,"Crossfire Premier C G04",0,"PacNW Blue G04",0,"RCL G04 Div 3","home","away","Unk"
2016-11-12,"GS Surf B G04",2,"Kitsap Alliance Red G04",2,"RCL G04 Div 3","home","away","Unk"
2016-11-12,"GS Surf C G04",1,"Eastside FC Blue G04",3,"RCL G04 Div 4","home","away","Unk"
2016-11-12,"Kitsap Alliance Black G04",2,"Blackhills FC Black G04",2,"RCL G04 Div 4","home","away","Unk"
2016-11-12,"NW United Red G04",0,"FWFC White G04",9,"RCL G04 Div 4","home","away","Unk"
2016-11-13,"Seattle United Shoreline Blue G04",1,"NSC Green Dash G04",0,"NPSL Division 1 (04) U13","home","away","Unk"
2016-11-13,"Bellevue United Robinson G04",3,"Crossfire Select Lower G04",0,"NPSL Division 1 (04) U13","home","away","Unk"
2016-11-13,"FME Fusion G04",4,"Crossfire Select Bates G04",0,"NPSL Division 2 (04) U13","home","away","Unk"
2016-11-13,"Whatcom FC Rangers White G04",0,"Snohomish United Red G04",1,"NPSL Division 3 (04) U13","home","away","Unk"
2016-11-13,"SESC Swifts G04",0,"Thelo Rage G04",1,"OYS Founders Cup G04","home","away","Unk"
2016-11-13,"CUSC Energy G04",4,"Crossfire OR LOSC White G04",1,"OYS Founders Cup G04","home","away","Unk"
2016-11-13,"FSC Roses White G04",3,"NEU Black G04",0,"OYS Founders Cup G04","home","away","Unk"
2016-11-13,"Eastside Timbers Black G04",2,"LYS Cascades Red G04",0,"OYS Founders Cup G04","home","away","Unk"
2016-11-13,"Washington Timbers White 2 G04",1,"Capital FC Timbers Black G04",1,"OYS Founders Cup G04","home","away","Unk"
2016-11-13,"Westside Timbers Samba TS G04",2,"Crossfire OR WUSC White G04",0,"OYS Presidents Cup G04","home","away","Unk"
2016-11-13,"NEU Blue G04",3,"Rogue Valley Timbers Red G04",1,"OYS Presidents Cup G04","home","away","Unk"
2016-11-13,"Bend FC Timbers White G04",2,"Oregon Trail SC Fury G04",2,"OYS Presidents Cup G04","home","away","Unk"
2016-11-13,"FPSC Fury Black G04",1,"Seattle Celtic Green G04",0,"PSPL WSPL 1 U13","home","away","Unk"
